Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,1812012015,PANARAGAN JAYA INDAH,BUM DESA JAYA INDAH PANARAGAN JAYA INDAH,3
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,1812012016,MULYA JAYA,BUM DESA MULYA JAYA SEJAHTERA MULYA JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,1812012017,TIRTA MAKMUR,BUM DESA MAKMUR SEJAHTERA TIRTA MAKMUR,
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,1812012018,CANDRA MUKTI,BUM DESA CAHAYA MUKTI CANDRA MUKTI,
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,1812012019,CANDRA JAYA,BUM DESA ARTHA JAYA CANDRA JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,TUMIJAJAR,1812022002,DAYA SAKTI,BUM DESA SAKAI SAMBAYAN DAYA SAKTI,2
18,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,1812022003,MARGO MULYO,BUM DESA BHAKTI SEJAHTERA MARGO MULYO,1
18,LAMPUNG,TULANG BAWANG BARAT,TUMIJAJAR,1812022004,MAKARTI,BUM DESA GAJAH MAKMUR MAKARTI,6
18,LAMPUNG,TULANG BAWANG BARAT,TUMIJAJAR,1812022005,GUNUNG MENANTI,BUM DESA MAJU BERSAMA GUNUNG MENANTI,
18,LAMPUNG,TULANG BAWANG BARAT,TUMIJAJAR,1812022006,DAYA ASRI,BUM DESA SUMBER ASRI DAYA ASRI,1
18,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,1812022007,MURNI JAYA,BUM DESA MAJU JEJAMO MURNI JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,1812022008,SUMBER REJO,BUM DESA GAJAH DUDUK SUMBER REJO,2
18,LAMPUNG,TULANG BAWANG BARAT,TUMI JAJAR,1812022009,MARGO DADI,BUM DESA NEMEN JEJAMO MARGO DADI,
18,LAMPUNG,TULANG BAWANG BARAT,TUMIJAJAR,1812022010,GUNUNG TIMBUL,BUM DESA BEGUWAI JEJAMO GUNUNG TIMBUL,5
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032001,KARTA,BUM DESA BUAI BULAN KARTA,
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032002,KARTA SARI,BUM DESA MEGA SARI KARTA SARI,3
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032003,KARTA RAHARJA,BUM DESA BINA USAHA KARTA RAHARJA,4
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032004,GUNUNG KATUN TANJUNGAN,BUM DESA BERKAH JAYA GUNUNG KATUN TANJUNGAN,
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032005,GUNUNG KATUN MALAI,BUM DESA GURUH MALAI GUNUNG KATUN MALAI,3
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032006,GEDUNG RATU,BUM DESA BUMI TANI GEDUNG RATU,7
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032007,KAGUNGAN RATU,BUM DESA TUNAS AMOR KAGUNGAN RATU,2
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032008,MARGA KENCANA,BUM DESA MARGA MAKMUR MARGA KENCANA,19
18,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG UDIK,1812032009,WAY SIDO,BUM DESA SIDO MAKMUR WAY SIDO,4
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042002,TOTO MULYO,BUM DESA MULYO MAJU JAYA TOTO MULYO,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042006,SETIA BUMI,BUM DESA SETIA BERKAH JAYA SETIA BUMI,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042007,GUNUNG TERANG,BUM DESA JAYA MAKMUR GUNUNG TERANG,2
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042008,GUNUNG AGUNG,BUM DESA PUTRA AGUNG GUNUNG AGUNG,2
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042011,KAGUNGAN JAYA,BUM DESA MANDIRI JAYA BERSAMA KAGUNGAN JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042012,TERANG MULYA,BUM DESA USAHA MULYA TERANG MULYA,3
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042013,TERANG BUMI AGUNG,BUM DESA TERANG SEJAHTERA TERANG BUMI AGUNG,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042015,SETIA AGUNG,BUM DESA TUNASA JAYA BERSAMA SETIA AGUNG,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042017,MULYO JADI,BUM DESA JAYA MAJU BERSAMA MULYO JADI,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042020,TERANG MAKMUR,BUM DESA MAKMUR SEJAHTERA TERANG MAKMUR,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052001,TUNAS JAYA,BUM DESA MAJU JAYA TUNAS JAYA,6
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052002,MEKAR JAYA,BUM DESA MEKAR JAYA SEJAHTERA MEKAR JAYA,6
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052003,MARGA JAYA,BUM DESA LANGGENG MARGA JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052004,JAYA MURNI,BUM DESA MAJU SEJAHTERA JAYA MURNI,5
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052005,SUKA JAYA,BUM DESA BINA SEJAHTERA SUKA JAYA,4
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052006,MULYA JAYA,BUM DESA MULYA JAYA MULYA JAYA,4
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052007,BANGUN JAYA,BUM DESA MANDIRI BANGUN BANGUN JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052008,SUMBER JAYA,BUM DESA SUMBER MAKMUR SUMBER JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052009,WONO REJO,BUM DESA SUMBER MAKMUR WONO REJO,5
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052010,TRI TUNGGAL JAYA,BUM DESA SIDO MAKMUR TRI TUNGGAL JAYA,6
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052011,MULYA SARI,BUM DESA MANUK Q MULYA SARI,4
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052012,DWIKORA JAYA,BUM DESA MAJU JAYA DWIKORA JAYA,4
18,LAMPUNG,TULANG BAWANG BARAT,GUNUNG AGUNG,1812052013,SUMBER REJEKI,BUM DESA BINA USAHA SUMBER REJEKI,3
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062001,AGUNG JAYA,BUM DESA SEJAHTERA AGUNG JAYA,5
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062002,MERCU BUANA,BUM DESA MAJU BERSAMA MERCU BUANA,
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062003,BALAM JAYA,BUM DESA MAJU SEJAHTERA BALAM JAYA,2
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062004,PAGAR BUANA,BUM DESA SURYA BUANA PAGAR BUANA,3
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062005,INDRALOKA I,BUM DESA DUTA INDRA MANDIRI INDRALOKA I,3
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062006,INDRALOKA II,BUM DESA MAWAR INDRALOKA II,3
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062007,BALAM ASRI,BUM DESA TUNAS MANDIRI SEJAHTERA BALAM ASRI,2
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062008,INDRALOKA JAYA,BUM DESA INDRALOKA MANDIRI SEJAHTERA INDRALOKA JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,WAY KENANGA,1812062009,INDRALOKA MUKTI,BUM DESA MUKTI KARYA SEJAHTERA INDRALOKA MUKTI,3
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072001,KIBANG BUDI JAYA,BUM DESA BUMI JAYA KIBANG BUDI JAYA,5
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072002,LESUNG BHAKTI JAYA,BUM DESA MAJU BERSAMA LESUNG BHAKTI JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072003,MEKAR SARI JAYA,BUM DESA MEKAR JAYA BERSAMA MEKAR SARI JAYA,5
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072004,PAGAR JAYA,BUM DESA JAYA SEJAHTERA PAGAR JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072005,GUNUNG SARI,BUM DESA HARAPAN MAJU GUNUNG SARI,3
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072006,SUMBER REJO,BUM DESA SEMEGA JAYA SUMBER REJO,4
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072007,KIBANG YEKTI JAYA,BUM DESA KIBANG YEKTI JAYA KIBANG YEKTI JAYA,1
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072008,KIBANG TRI JAYA,BUM DESA KIBANG TRI JAYA KIBANG TRI JAYA,
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072009,GILANG TUNGGAL MAKARTA,BUM DESA GILANG TUNAS MANDIRI GILANG TUNGGAL MAKARTA,3
18,LAMPUNG,TULANG BAWANG BARAT,LAMBU KIBANG,1812072010,KIBANG MULYA JAYA,BUM DESA KIBANG MULYA JAYA KIBANG MULYA JAYA,5
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082001,PAGAR DEWA,BUM DESA SINAR DEWA PAGAR DEWA,
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082002,PAGAR DEWA SUKA MULYA,BUM DESA BINA USAHA MAKMUR PAGAR DEWA SUKA MULYA,5
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082003,CAHYOU RANDU,BUM DESA CITRA KARYA CAHYOU RANDU,
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082004,BUJUNG DEWA,BUM DESA JAYA BERSAMA BUJUNG DEWA,5
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082005,BUJUNG SARI MARGA,BUM DESA MAJU JAYA BUJUNG SARI MARGA,5
18,LAMPUNG,TULANG BAWANG BARAT,PAGAR DEWA,1812082006,MARGA JAYA INDAH,BUM DESA INDAH JAYA MAKMUR MARGA JAYA INDAH,
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092001,PANCA MARGA,BUM DESA PANCA MARGA MAJU SEJAHTERA PANCA MARGA,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092002,SIDO MAKMUR,BUM DESA PERKASA MAKMUR SIDO MAKMUR,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092003,SAKTI JAYA,BUM DESA HARAPAN JAYA SAKTI JAYA,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092004,MARGO MULYA,BUM DESA USAHA MAKMUR MARGO MULYO,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092005,MARGO DADI,BUM DESA KARYA SETIA MANDIRI MARGO DADI,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092006,MARGA SARI,BUM DESA MARGA SARI MANDIRI MARGA SARI,3
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092007,MULYO SARI,BUM DESA MULYOSARI MANDIRI MULYO SARI,
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092008,TOTO KATON,BUM DESA TOTO KATON BERJAYA TOTO KATON,
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092009,TOTO MAKMUR,BUM DESA BINA MANDIRI TOTO MAKMUR,4
18,LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092010,TOTO WONODADI,BUM DESA SEJAHTERA MAKMUR TOTO WONODADI,3
18,LAMPUNG,PESISIR BARAT,PESISIR TENGAH,1813012002,SERAI,BUM DESA MAJU JEJAMA SERAI,7
18,LAMPUNG,PESISIR BARAT,PESISIR TENGAH,1813012003,KAMPUNG JAWA,BUM DESA SEWAWANGAN KAMPUNG JAWA,7
18,LAMPUNG,PESISIR BARAT,PESISIR TENGAH,1813012004,RAWAS,BUM DESA SELAJOKHAN RAWAS,9
18,LAMPUNG,PESISIR BARAT,PESISIR TENGAH,1813012006,SUKA NEGARA,BUM DESA PUJAMA SUKA NEGARA,5
18,LAMPUNG,PESISIR BARAT,PESISIR TENGAH,1813012007,PAHMUNGAN,BUM DESA NEKHAMDO PAHMUNGAN,8
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022001,NEGERI RATUTENUMBANG,BUM DESA BUMI LEBU JAYA NEGERI RATU TENUMBANG,7
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022002,SUKARAME,BUM DESA SUKARAME JAYA MANDIRI SUKARAME,
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022003,PELITA JAYA,BUM DESA BERKAH JAYA PELITA JAYA,9
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022004,SUMUR JAYA,BUM DESA SUMURJAYAJEJAMA SUMUR JAYA,11
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022005,TANJUNG JATI,BUM DESA SINAR HARAPAN TANJUNG JATI,12
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022006,PAGAR DALAM,BUM DESA HARAPAN JAYA PAGAR DALAM,
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022007,TANJUNG SETIA,BUM DESA PERMATA BAJA TANJUNG SETIA,
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022008,BIHA,BUM DESA BIHA JEJAMA BIHA,10
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022009,WAY JAMBU,BUM DESA USAHA KHAMDO WAY JAMBU,10
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022010,MARANG,BUM DESA MARANG BEBAKHONG MARANG,13
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022011,TANJUNG RAYA,BUM DESA HAGA JAYA TANJUNG RAYA,15
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022012,BANGUN NEGARA,BUM DESA TEROK MAJU BANGUN NEGARA,
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022013,ULOK MANIK,BUM DESA ULOKMANIK SEJAHTERA ULOK MANIK,14
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022014,PAKU NEGARA,BUM DESA PAKOKH SEJAHTERA PAKU NEGARA,13
18,LAMPUNG,PESISIR BARAT,PESISIR SELATAN,1813022015,TULUNG BAMBAN,BUM DESA PARDA HAGA TULUNG BAMBAN,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032001,TANJUNG JATI,BUM DESA HELAUNI KIK BARONG TANJUNG JATI,7
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032002,TANJUNG SAKTI,BUM DESA JEJAMA TEMON TANJUNG SAKTI,11
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032003,WAY BATANG,BUM DESA MUJOR TEPOR WAY BATANG,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032004,LEMONG,BUM DESA MULOH TUNGGA LEMONG,9
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032006,MALAYA,BUM DESA KARYA MULYA MANDIRI MALAYA,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032008,PAGAR DALAM,BUM DESA PEPAHAN MAJU PAGAR DALAM,11
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032010,PENENGAHAN,BUM DESA MANDAR WAY PENENGAHAN,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032011,RATA AGUNG,BUM DESA BEGUIA BEBARONG RATA AGUNG,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032012,SUKAMULYA,BUM DESA MULYA BERSAMA SUKAMULYA,
18,LAMPUNG,PESISIR BARAT,LEMONG,1813032013,PARDA HAGA,BUM DESA PARDA HAGA PARDA HAGA,11
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042001,KURIPAN,BUM DESA SAI BETIK KURIPAN,13
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042002,PADANG RINDU,BUM DESA MAJU BERSAMA PADANG RINDU,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042003,NEGERI RATU,BUM DESA KARYA MAKMUR NEGERI RATU,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042004,KERBANG DALAM,BUM DESA SEANDANAN KERBANG DALAM,13
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042005,KOTA KARANG,BUM DESA BATU TIHANG KOTA KARANG,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042006,BALAM,BUM DESA MAJU BERSAMA BALAM,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042007,WAY NARTA,BUM DESA HARAPAN JAYA WAY NARTA,7
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042008,KERBANG LANGGAR,BUM DESA MUNYAI MERAWAN KERBANG LANGGAR,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042009,WALUR,BUM DESA KALAU TEMON WALUR,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042010,BATU RAJA,BUM DESA SARIWONAN BATU RAJA,
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042011,PEMANCAR,BUM DESA KUBANG LIMAN PEMANCAR,13
18,LAMPUNG,PESISIR BARAT,PESISIR UTARA,1813042012,GEDAU,BUM DESA KARYA BERSAMA GEDAU,7
18,LAMPUNG,PESISIR BARAT,KARYA PENGGAWA,1813052003,WAY SINDI,BUM DESA WAY ULOK WAY SINDI,
18,LAMPUNG,PESISIR BARAT,KARYA PENGGAWA,1813052009,WAY SINDI UTARA,BUM DESA SERAY SERUMPUN WAY SINDI UTARA,
18,LAMPUNG,PESISIR BARAT,KARYA PENGGAWA,1813052012,ASAHAN WAY SINDI,BUM DESA HARAPAN JAYA ASAHAN WAY SINDI,10
18,LAMPUNG,PESISIR BARAT,PULAU PISANG,1813062001,PASAR PULAUPISANG,BUM DESA DESPA PASAR PULAUPISANG,13
18,LAMPUNG,PESISIR BARAT,PULAUPISANG,1813062002,LABUHAN,BUM DESA SEHALUAN LABUHAN,
18,LAMPUNG,PESISIR BARAT,PULAUPISANG,1813062003,BANDAR DALAM,BUM DESA MINJAK BARONG BANDAR DALAM,
18,LAMPUNG,PESISIR BARAT,PULAUPISANG,1813062004,PEKON LOK,BUM DESA ANAK DELOK PEKON LOK,20
18,LAMPUNG,PESISIR BARAT,PULAUPISANG,1813062005,SUKADANA,BUM DESA BATU GURI SUKADANA,
18,LAMPUNG,PESISIR BARAT,PULAUPISANG,1813062006,SUKA MARGA,BUM DESA BAH KALUWEH SUKA MARGA,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072001,PAJAR BULAN,BUM DESA HARAPAN JAYA PAJAR BULAN,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072002,BUMI WARAS,BUM DESA JAMBAT MUPAKAT BUMI WARAS,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072003,BANJAR AGUNG,BUM DESA AGUNG SUKSES BANJAR AGUNG,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072004,PENGGAWA V ILIR,BUM DESA MAJU BERSAMA PENGGAWA V ILIR,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072005,ULU KRUI,BUM DESA PARDA NGANGON ULU KRUI,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072007,LABUHAN MANDI,BUM DESA HELAUNI KIK BAKHONG LABUHAN MANDI,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072008,SUKA BARU,BUM DESA KEKAWOKAN SUKA BARU,
18,LAMPUNG,PESISIR BARAT,WAY KRUI,1813072010,GUNUNGKEMALA TIMUR,BUM DESA JEJAMA NGANDAN GUNUNGKEMALA TIMUR,
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082001,BALAI KENCANA,BUM DESA KEBERSAMAAN BALAI KENCANA,7
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082002,WAY SULUH,BUM DESA MAJU BERSAMA WAY SULUH,7
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082003,WAY NAPAL,BUM DESA GUAI JEJAMA WAY NAPAL,
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082004,PADANG HALUAN,BUM DESA BUNGA CEMPAKA PADANG HALUAN,7
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082006,WALUR,BUM DESA HARAPAN JAYA WALUR WALUR,7
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082008,MANDIRI SEJATI,BUM DESA MANDIRI JEJAMA MANDIRI SEJATI,12
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082009,PADANG RAYA,BUM DESA BUNGA MAWAR PADANG RAYA,
18,LAMPUNG,PESISIR BARAT,KRUI SELATAN,1813082010,SUKA JADI,BUM DESA SUKA JAYA SUKA JADI,7
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092003,NEGERI RATU NGAMBUR,BUM DESA BUSEMAYA NEGERI RATU NGAMBUR,15
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092004,PEKON MON,BUM DESA SEUYUN SEKHUKUN PEKON MON,
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092005,GEDUNG CAHYA KUNINGAN,BUM DESA HARAPAN JAYA GEDUNG CAHYA KUNINGAN,
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092006,SUKA BANJAR,BUM DESA BAROKAH BERSAMA SUKA BANJAR,
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092008,MUARA TEMBULIH,BUM DESA MUARA HARAPAN MUARA TEMBULIH,7
18,LAMPUNG,PESISIR BARAT,NGAMBUR,1813092009,BUMI RATU,BUM DESA BUMI BERKAH ABADI BUMI RATU,11
18,LAMPUNG,PESISIR BARAT,NGARAS,1813102001,NEGERI RATU NGARAS,BUM DESA USAHA JEJAMA NEGERI RATU NGARAS,11
18,LAMPUNG,PESISIR BARAT,NGARAS,1813102004,MULANG MAYA,BUM DESA BINA TANI MULANG MAYA,
18,LAMPUNG,PESISIR BARAT,NGARAS,1813102006,PARDASUKA,BUM DESA PERDA JAYA PARDASUKA,
18,LAMPUNG,PESISIR BARAT,NGARAS,1813102017,PADANG ALAM,BUM DESA PEMULA PADANG ALAM,
18,LAMPUNG,PESISIR BARAT,NGARAS,1813102018,SUKA MAJU,BUM DESA MAJU JAYA NGARAS SUKA MAJU,7
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112001,PAGAR BUKIT,BUM DESA TANJUNG LADANG PAGAR BUKIT,
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112004,KOTA JAWA,BUM DESA MAJU KARYA KOTA JAWA,7
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112005,PENYANDINGAN,BUM DESA KILU ANDAN PENYANDINGAN,13
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112009,SUKA NEGERI,BUM DESA ANDANAN JEJAMA SUKA NEGERI,
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112010,SUMBEREJO,BUM DESA SERION7 SUMBEREJO,5
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112013,TANJUNG REJO,BUM DESA CURUP HANAU TANJUNG REJO,7
18,LAMPUNG,PESISIR BARAT,BANGKUNAT,1813112014,PAGAR BUKIT INDUK,BUM DESA BERSAMA BINA USAHA MANDIRI ABADI,7
19,KEPULAUAN BANGKA BELITUNG,BANGKA,SUNGAILIAT,1901012007,REBO,BUM DESA REBO TANJUNG KARANG REBO,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,BELINYU,1901022004,GUNUNG MUDA,BUM DESA GUNUNG MUDA BERSATU GUNUNG MUDA,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,BELINYU,1901022005,GUNUNG PELAWAN,BUM DESA PELAWAN JAYA LESTARI GUNUNG PELAWAN,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,BELINYU,1901022006,RIDING PANJANG,BUM DESA RIDING PANJANG JAYA RIDING PANJANG,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,BELINYU,1901022007,LUMUT,BUM DESA KETAM ITAM LUMUT,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,BELINYU,1901022008,BINTET,BUM DESA GEMA BERJUA BINTET,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032001,BATU RUSA,BUM DESA CIPTA BERSAMA BATU RUSA,7
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032002,BALUN IJUK,BUM DESA MAK WANG BALUN IJUK,5
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032003,RIDING PANJANG,BUM DESA RIDING BETUAH RIDING PANJANG,4
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032004,JURUNG,BUM DESA MAJU MANDIRI BERSAMA JURUNG,6
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032005,KIMAK,BUM DESA DEPATI BAHRIN KIMAK,3
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032006,PAGARAWAN,BUM DESA PAGARAWAN PAGARAWAN,6
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032007,MERAWANG,BUM DESA MERAWANG BERKARYA MERAWANG,
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032008,AIR ANYIR,BUM DESA AIRA EMAS AIR ANYIR,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032009,DWI MAKMUR,BUM DESA JAYA LESTARI DWI MAKMUR,
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MERAWANG,1901032010,JADA BAHRIN,BUM DESA BINA MANDIRI JADA BAHRIN,6
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MENDO BARAT,1901042001,PETALING,BUM DESA KEMARONG PETALING,2
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MENDO BARAT,1901042002,PENAGAN,BUM DESA BEBAGAN PENAGAN,15
19,KEPULAUAN BANGKA BELITUNG,BANGKA,MENDO BARAT,1901042003,ZED,BUM DESA MAJU SEJAHTERA BERSAMA ZED,6
